path	disposition	basis	rationale	evidence
src/auto-reply/reply/session-updates.ts	KEEP	prior-exact-overlay; base=091fa59a468688cc92567d189a0243585f3624ec; source=fbf68b77de7f9c3406e1a603f6b027a33377e4eb; frozen=091fa59a468688cc92567d189a0243585f3624ec; candidate=fbf68b77de7f9c3406e1a603f6b027a33377e4eb	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/auto-reply/reply/session.test.ts	KEEP	prior-exact-overlay; base=813c8ca9e6450f9b7d9874f87125138c1509752d; source=9bc5b95d78e50f7c16393b907551e53aa95a5a90; frozen=813c8ca9e6450f9b7d9874f87125138c1509752d; candidate=9bc5b95d78e50f7c16393b907551e53aa95a5a90	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/tokens.test.ts	KEEP	prior-exact-overlay; base=ad828c62878518fa0e8cce7836bedd434385d3ee; source=0da52741a72575b3d9a537ee54a582caceafc510; frozen=ad828c62878518fa0e8cce7836bedd434385d3ee; candidate=0da52741a72575b3d9a537ee54a582caceafc510	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=8
src/cli/gateway-cli/run.option-collisions.test.ts	KEEP	prior-exact-overlay; base=3f9685da2ea6666b719d849c60647e52229cc07b; source=4cadc7fb8fff7b0a81b47ef7edef6a24780c2a82; frozen=3f9685da2ea6666b719d849c60647e52229cc07b; candidate=4cadc7fb8fff7b0a81b47ef7edef6a24780c2a82	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/commands/agent/session.test.ts	KEEP	prior-exact-overlay; base=4bfa348e96ccf50555e65a2e284a878bf404c384; source=0fd3c902253df95a908979228d9bc2609664fe98; frozen=4bfa348e96ccf50555e65a2e284a878bf404c384; candidate=0fd3c902253df95a908979228d9bc2609664fe98	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/commands/doctor-config-preflight.legacy-copy.test.ts	KEEP	prior-exact-overlay; base=dcfe3a361358fe81fe322e315f584f278f9de0b1; source=fc7b8c60143805c596f681f535e73f61e110a01f; frozen=dcfe3a361358fe81fe322e315f584f278f9de0b1; candidate=fc7b8c60143805c596f681f535e73f61e110a01f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/commands/doctor-device-pairing.test.ts	KEEP	prior-exact-overlay; base=00ec431a2a6a8a27daa322d2429cabb14826ac95; source=7450b36d08ca327d021eb18894c68ba69e1b160b; frozen=00ec431a2a6a8a27daa322d2429cabb14826ac95; candidate=7450b36d08ca327d021eb18894c68ba69e1b160b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/commands/doctor-session-sqlite.test.ts	KEEP	current-only-reviewed; accepted: Validate a nonnegative padding bound and report exact offset/count for UTF-16 setup failures. | frozen: Use the older opaque proximity assertion.	The accepted assertion is more diagnostic and still constructs the surrogate-boundary truncation case.	source/candidate 7cb0e4077f7c; frozen b6f6a4c95320; 8fc4131 diagnostic assertion; migration failure issue test
src/commands/export-trajectory.test.ts	KEEP	prior-exact-overlay; base=14b8e8700437d88b570dccab7a24727e0341e5b4; source=e65e1c8e230e1cb47d1355b613dd94a5bfd5bb82; frozen=14b8e8700437d88b570dccab7a24727e0341e5b4; candidate=e65e1c8e230e1cb47d1355b613dd94a5bfd5bb82	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/commands/flows.test.ts	KEEP	prior-exact-overlay; base=9c871a3d4b003ae871e33b13f61f4f14d80e4eff; source=ab6cac643eb21daa39e12136d527ed0f76034480; frozen=9c871a3d4b003ae871e33b13f61f4f14d80e4eff; candidate=ab6cac643eb21daa39e12136d527ed0f76034480	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/commands/sandbox-explain.test.ts	KEEP	prior-exact-overlay; base=5959bba7972cf64a7c22adc513ce8f9ec53a7e42; source=c030ea65c078a6b83f7f80b92a6a27c98aa70cb7; frozen=5959bba7972cf64a7c22adc513ce8f9ec53a7e42; candidate=c030ea65c078a6b83f7f80b92a6a27c98aa70cb7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/commands/status.test.ts	KEEP	prior-exact-overlay; base=67822d0d0fd1b1b03d1ce4bc5260bd0bb49e4951; source=ac36c383f1325a7bf33a254b003c83cba9b31f39; frozen=67822d0d0fd1b1b03d1ce4bc5260bd0bb49e4951; candidate=ac36c383f1325a7bf33a254b003c83cba9b31f39	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=5
src/config/io.compat.test.ts	KEEP	prior-exact-overlay; base=9a8b9d0ae996da2956fb303dd37d72d1a748e987; source=68ec9f19f8839c20605a17aa8200c69703e043cc; frozen=9a8b9d0ae996da2956fb303dd37d72d1a748e987; candidate=68ec9f19f8839c20605a17aa8200c69703e043cc	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/config/io.scalar-root.test.ts	KEEP	prior-exact-overlay; base=7114f3c5a27911fda4ad40c6a4b990a7b1ac5781; source=2862dc6b4fd3afcd587d2803f576527a44b72e71; frozen=7114f3c5a27911fda4ad40c6a4b990a7b1ac5781; candidate=2862dc6b4fd3afcd587d2803f576527a44b72e71	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/config/sessions/artifacts.ts	KEEP	prior-exact-overlay; base=417461798598b9fd10b5de966ed4fd5341a4baa6; source=c5992446fb490935ca7a3fae9438c6c1921f3789; frozen=417461798598b9fd10b5de966ed4fd5341a4baa6; candidate=c5992446fb490935ca7a3fae9438c6c1921f3789	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/config/sessions/cache-fields.test.ts	KEEP	current-only-reviewed; accepted: Import mergeSessionEntry from session-entry-runtime while testing cache preservation. | frozen: Re-export and import mergeSessionEntry from types.	The accepted static/runtime gate split changes ownership only, not cache-field behavior.	source/candidate 53e9c08a409e; frozen 9496b8728a10; SessionEntry cache fields test
src/config/sessions/conversation-registry.test.ts	KEEP	prior-exact-overlay; base=260171dc0cf4cd0b8a09742109662c3d097c10c0; source=16b59c6de4c622b6193026e70d15d0c7dcce16de; frozen=260171dc0cf4cd0b8a09742109662c3d097c10c0; candidate=16b59c6de4c622b6193026e70d15d0c7dcce16de	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/config/sessions/goals.ts	KEEP	current-only-reviewed; accepted: Read fresh token totals through session-entry-runtime. | frozen: Read resolveFreshSessionTotalTokens from types.	The accepted owner split preserves goal accounting semantics.	source/candidate 10372eaed5aa; frozen 0cbe27924194; create/update/clear goal tests
src/config/sessions/lifecycle.ts	KEEP	current-only-reviewed; accepted: Use isTerminalSessionStatus from session-entry-runtime. | frozen: Import the predicate from types.	The accepted runtime/static separation retains lifecycle and terminal-main-session behavior.	source/candidate afa67b1950e9; frozen 03d33405028e; lifecycle tests
src/config/sessions/session-accessor.conformance.test.ts	KEEP	prior-exact-overlay; base=a22dc69855ffe6b116ba0f62ac86b679f654dbbd; source=60f7e414e98bd0a1437f16e33781b4379f571bc9; frozen=a22dc69855ffe6b116ba0f62ac86b679f654dbbd; candidate=60f7e414e98bd0a1437f16e33781b4379f571bc9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/config/sessions/session-accessor.sqlite-entry.ts	KEEP	current-only-reviewed; accepted: Use mergeSessionEntry helpers from the dedicated runtime owner for SQLite writes. | frozen: Import both helpers from types.	The accepted persistence-owner split retains direct query/write behavior.	source/candidate 6941b094fb8b; frozen 061b80fa1fc6; SQLite owner tests
src/config/sessions/session-accessor.sqlite-parent-fork.ts	KEEP	prior-exact-overlay; base=8c381dc1f34c181ea0b377422dc1e51085a7329c; source=2a8723cdad67c9ab207bae859beeed5d95f21947; frozen=8c381dc1f34c181ea0b377422dc1e51085a7329c; candidate=2a8723cdad67c9ab207bae859beeed5d95f21947	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/config/sessions/session-accessor.sqlite-parent-session.ts	KEEP	current-only-reviewed; accepted: Use extracted runtime helpers while forking parent transcript identity and clearing lifecycleRunId. | frozen: Also clear lastRunId on the fork, but import helpers from types.	The candidate correctly integrates both intents: accepted runtime-owner imports plus frozen lastRunId reset.	source eafa1bf1f84d; frozen f732e07b8ad2; candidate e7023cf8922d; parent-fork tests
src/config/sessions/session-accessor.sqlite-transcript-write.ts	KEEP	current-only-reviewed; accepted: Use mergeSessionEntry from session-entry-runtime inside fenced transcript transactions. | frozen: Import mergeSessionEntry from types.	The accepted runtime owner retains frozen authorization and transcript-write behavior.	source/candidate f054c178f4aa; frozen 78254a24a434; transcript-owner tests
src/config/sessions/session-snapshot-merge.test.ts	KEEP	current-only-reviewed; accepted: Test snapshot projection with mergeSessionEntry from session-entry-runtime. | frozen: Import mergeSessionEntry from types.	The accepted owner boundary retains all snapshot merge assertions.	source/candidate 42e8867e1287; frozen 233dc0c9d6e7; snapshot merge tests
src/config/sessions/types.ts	KEEP	prior-exact-overlay; base=08b0b25971cb1cd43e7cefe75bbf62f758710cdf; source=24d73fa2a9b027511cbbe6b24d131b57a94f31b0; frozen=08b0b25971cb1cd43e7cefe75bbf62f758710cdf; candidate=24d73fa2a9b027511cbbe6b24d131b57a94f31b0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=14
src/config/zod-schema.agent-defaults.ts	KEEP	prior-exact-overlay; base=39ba69d76b27e572ac69bde9612c4321c6ab9813; source=05da30795e124314e4dbeff5c395a8717edbde4f; frozen=39ba69d76b27e572ac69bde9612c4321c6ab9813; candidate=05da30795e124314e4dbeff5c395a8717edbde4f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/context-engine/context-engine.test.ts	KEEP	current-only-reviewed; accepted: Allocate, close, and remove a unique agent database around compaction-contract tests. | frozen: Use fixed /tmp database paths without cleanup.	The accepted SQLite fixture is host-safe and preserves compaction behavior.	source/candidate 6b0d8603cec8; frozen 72652cd67331; successor-identity tests
src/cron/isolated-agent/run.runtime.ts	KEEP	current-only-reviewed; accepted: Export setSessionRuntimeModel from session-entry-runtime. | frozen: Export it from types.	The accepted runtime-owner extraction preserves isolated cron execution.	source/candidate 75feee04624b; frozen 30d5fbaa6b8a; scheduled agent-less-owner tests
src/cron/service.runs-one-shot-main-job-disables-it.test.ts	KEEP	current-only-reviewed; accepted: Import HeartbeatRunResult from heartbeat-wake-contracts. | frozen: Import the type from heartbeat-wake.	The accepted contract/runtime split leaves one-shot disablement and delivery outcomes unchanged.	source/candidate bf2510694644; frozen 541eacf1b3cc; one-shot main-job test
src/cron/service/state.ts	KEEP	current-only-reviewed; accepted: Type Cron service state against static heartbeat-wake-contracts. | frozen: Import wake contracts from the runtime heartbeat-wake module.	The accepted dependency direction avoids runtime initialization coupling.	source/candidate 89797c5346d2; frozen 2b2db3a3da2b; createCronServiceState tests
src/cron/service/timer-execution.ts	KEEP	current-only-reviewed; accepted: Use HeartbeatRunResult from contracts while importing runtime predicates from heartbeat-wake. | frozen: Import the result type from heartbeat-wake too.	The accepted boundary preserves executeJobCore retry classification.	source/candidate d9a988ace510; frozen 3002f13103dc; one-shot job tests
src/cron/service/timer.regression.test.ts	KEEP	prior-exact-overlay; base=ac3be1bc3cbac76b585addb1457e5245616c1d8e; source=51a4ec47737880763c6df9167addb5a833ea3e97; frozen=ac3be1bc3cbac76b585addb1457e5245616c1d8e; candidate=51a4ec47737880763c6df9167addb5a833ea3e97	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/agent-turn/agent-session-persist.ts	KEEP	prior-exact-overlay; base=b9802fd1b7eb9e171816fe805593f7488143e415; source=d974dd345eaf3cf8af8be2f66eced78fa3f5dc9d; frozen=b9802fd1b7eb9e171816fe805593f7488143e415; candidate=d974dd345eaf3cf8af8be2f66eced78fa3f5dc9d	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/chat-display-projection.core.ts	KEEP	prior-exact-overlay; base=db6963a62efbab2382ef344e46afcc72ce29c766; source=6a3538259f05723c6d91c8dd91055ea3920a0fde; frozen=db6963a62efbab2382ef344e46afcc72ce29c766; candidate=6a3538259f05723c6d91c8dd91055ea3920a0fde	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/mcp-http.runtime.ts	KEEP	prior-exact-overlay; base=78600d99a4e9384053282508bc2a27f744eb2afd; source=eaec1c67cf0dcca5bb3c77f40296a2cd99b3884a; frozen=78600d99a4e9384053282508bc2a27f744eb2afd; candidate=eaec1c67cf0dcca5bb3c77f40296a2cd99b3884a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/portals/portal-http-proxy.ts	KEEP	prior-exact-overlay; base=960729d99efc59f7d50879b7e2ea502e3cf079b4; source=ae6acaaa51662a6bc8057594864e940582966618; frozen=960729d99efc59f7d50879b7e2ea502e3cf079b4; candidate=ae6acaaa51662a6bc8057594864e940582966618	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/probe.device-auth-scope.test.ts	KEEP	prior-exact-overlay; base=7694dcd03b3c993b23dd04ce0fc4a6e6a47827be; source=d64e50c7f14bd49c844cb15ef05076b5d56adb0f; frozen=7694dcd03b3c993b23dd04ce0fc4a6e6a47827be; candidate=d64e50c7f14bd49c844cb15ef05076b5d56adb0f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=6
src/gateway/server-chat.agent-events.test.ts	KEEP	prior-exact-overlay; base=e57f812113a4bd4a37819fa908dc05113c9d27a3; source=8533abf9fc880d5347d38d13802cd539d0b19645; frozen=e57f812113a4bd4a37819fa908dc05113c9d27a3; candidate=8533abf9fc880d5347d38d13802cd539d0b19645	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=17
src/gateway/server-chat.ts	KEEP	prior-exact-overlay; base=a797c501fbee74fbbd39743af44828739f48dece; source=9500284e6576af9c4cbacfd0ffb9a68e44f1486f; frozen=a797c501fbee74fbbd39743af44828739f48dece; candidate=9500284e6576af9c4cbacfd0ffb9a68e44f1486f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=26
src/gateway/server-close.test.ts	KEEP	prior-exact-overlay; base=32bda0871deea17f3b4890800c75a36e9c427d23; source=28594e62d960ce1156a05228a68b290010b8a64b; frozen=32bda0871deea17f3b4890800c75a36e9c427d23; candidate=28594e62d960ce1156a05228a68b290010b8a64b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/gateway/server-maintenance.ts	KEEP	prior-exact-overlay; base=00cd87bbbe3c02109c7ac69b611d43f1eb551a97; source=ee84e1c19221fd31f72cbcde7a9e8b95b3b8db8e; frozen=00cd87bbbe3c02109c7ac69b611d43f1eb551a97; candidate=ee84e1c19221fd31f72cbcde7a9e8b95b3b8db8e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/server-methods/agent.events-and-subagents.test-utils.ts	KEEP	prior-exact-overlay; base=3bc0ce92500f460e82400abd49811376d9a6edf7; source=aff72df7ffc6758e0d5fd2f1706c708654f2ae44; frozen=3bc0ce92500f460e82400abd49811376d9a6edf7; candidate=aff72df7ffc6758e0d5fd2f1706c708654f2ae44	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/server-methods/chat-send-agent-dispatch.ts	KEEP	prior-exact-overlay; base=2d820d0b215070b7d3e72a587946420b1f061909; source=85aecfb256dbdfd40d75fc2105b0d00a8ed79a21; frozen=2d820d0b215070b7d3e72a587946420b1f061909; candidate=85aecfb256dbdfd40d75fc2105b0d00a8ed79a21	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=28
src/gateway/server-node-events.ts	KEEP	prior-exact-overlay; base=238d538994224189a841e83e34530235a4907c47; source=55452e792d71bcb235a4a8e3941d7c73e51ec7ed; frozen=238d538994224189a841e83e34530235a4907c47; candidate=55452e792d71bcb235a4a8e3941d7c73e51ec7ed	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/server-restart-sentinel.test.ts	KEEP	prior-exact-overlay; base=55fb81267b004fbac77b559582be93f5b88e543e; source=9547f184231097dcc98d471320022e72dda34689; frozen=55fb81267b004fbac77b559582be93f5b88e543e; candidate=9547f184231097dcc98d471320022e72dda34689	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/server-restart-sentinel.ts	KEEP	prior-exact-overlay; base=c03fca7ef770b5e7b85f79cbdbb7234b9684b0a5; source=6bfc945c8d37518761d3f84d371e704bf3a8c1b6; frozen=c03fca7ef770b5e7b85f79cbdbb7234b9684b0a5; candidate=6bfc945c8d37518761d3f84d371e704bf3a8c1b6	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=167
src/gateway/server-runtime-services.test.ts	KEEP	prior-exact-overlay; base=b1ca12b13c5e624a311c20d7eef085ee1c91f13b; source=60ac345f131e0582a84b4d92f31cffab312aac23; frozen=b1ca12b13c5e624a311c20d7eef085ee1c91f13b; candidate=60ac345f131e0582a84b4d92f31cffab312aac23	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/gateway/server-runtime-services.ts	KEEP	prior-exact-overlay; base=a3e1c74491d897701846f30ff4505880959e3388; source=863927abcb09e51915937206c1ccc728b2588435; frozen=a3e1c74491d897701846f30ff4505880959e3388; candidate=863927abcb09e51915937206c1ccc728b2588435	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/server-runtime-subscriptions.test.ts	KEEP	prior-exact-overlay; base=ba0cd6387218865ca2e95b90329b2d8460f93d6e; source=8225c150fec46acb7e90a5c8f35a1a64ecff33a2; frozen=ba0cd6387218865ca2e95b90329b2d8460f93d6e; candidate=8225c150fec46acb7e90a5c8f35a1a64ecff33a2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=91
src/gateway/server-runtime-subscriptions.ts	KEEP	prior-reviewed-lifecycle	retain upstream sink import/register/cleanup at 12/115-117/408 and accepted terminal snapshot logic at 155-280/325-388	chat-send terminal ownership and bounded validation summaries | upstream: Gateway runtime-action decision sink for plugin/node/worker receipts | interleave=no | preservation=pass | proof=gateway runtime subscriptions plus Mode-B | review=read-only lifecycle audit: clean
src/gateway/server/hooks.early-failure.test.ts	KEEP	prior-exact-overlay; base=a7b4136450fba93af10bb4162bbfb5cf7e67aff0; source=5e72f040da034cc6cf513b200a16f942f04b28aa; frozen=a7b4136450fba93af10bb4162bbfb5cf7e67aff0; candidate=5e72f040da034cc6cf513b200a16f942f04b28aa	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/server/hooks.terminal-target.test.ts	KEEP	prior-exact-overlay; base=030387f6acf4380e72f788bb80ff4ea70eb031c4; source=b4b277e536cc2a84d47f6f38923005d203122abd; frozen=030387f6acf4380e72f788bb80ff4ea70eb031c4; candidate=b4b277e536cc2a84d47f6f38923005d203122abd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/session-compaction-checkpoints.ts	KEEP	prior-exact-overlay; base=efde1b0a2c45fb2db8320da719665a68169e22a1; source=8cb35a7234101af187d8906c02e225e9add05949; frozen=efde1b0a2c45fb2db8320da719665a68169e22a1; candidate=8cb35a7234101af187d8906c02e225e9add05949	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/gateway/session-recovery-entry.ts	KEEP	prior-exact-overlay; base=301db632b881564fbe642e896c3f5c1c8817bab2; source=5646bed128f68189c88ee3d45631c69e62d3f7ab; frozen=301db632b881564fbe642e896c3f5c1c8817bab2; candidate=5646bed128f68189c88ee3d45631c69e62d3f7ab	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/session-utils-contracts.ts	KEEP	prior-exact-overlay; base=56854304547e14be8c2aa2b538110caf5884088a; source=00a4bd4e37fcc6335ed7bf04b70456b960560a48; frozen=56854304547e14be8c2aa2b538110caf5884088a; candidate=00a4bd4e37fcc6335ed7bf04b70456b960560a48	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/gateway/test/server-sessions.test-helpers.ts	KEEP	prior-exact-overlay; base=9576962b10ce3ba8ebd85370da3699b78344f979; source=f656f01e642a76f632b078883502179b45f7950f; frozen=9576962b10ce3ba8ebd85370da3699b78344f979; candidate=f656f01e642a76f632b078883502179b45f7950f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=12
src/infra/delivery-queue-sqlite-bound.ts	KEEP	prior-exact-overlay; base=f1af02c5ab3b7d5cae9a3de1cb59a055b1dfa127; source=07b3602469442e2f62848368dba69e89671ccef2; frozen=f1af02c5ab3b7d5cae9a3de1cb59a055b1dfa127; candidate=07b3602469442e2f62848368dba69e89671ccef2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/infra/delivery-queue-sqlite.ts	KEEP	prior-exact-overlay; base=86985da1c934f4da94bb1fced2512ae0ca222073; source=31473666e2ff6aa46ecac0d091384c18929e1f49; frozen=86985da1c934f4da94bb1fced2512ae0ca222073; candidate=31473666e2ff6aa46ecac0d091384c18929e1f49	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=25
src/infra/device-auth-store.test.ts	KEEP	prior-exact-overlay; base=5ba02aa600bb9d183f865e2557c504826bc6d8c1; source=2c9285d12828bc2e2a9c58691f645d60580e86fd; frozen=5ba02aa600bb9d183f865e2557c504826bc6d8c1; candidate=2c9285d12828bc2e2a9c58691f645d60580e86fd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/infra/device-identity-coordinator.contract.test.ts	KEEP	prior-exact-overlay; base=3bb76e33b60241ca64fd2a5efc5ffa2495e6c2d6; source=fa2d9c55c44c0e3a7e7954ed757422aedb2fb4d5; frozen=3bb76e33b60241ca64fd2a5efc5ffa2495e6c2d6; candidate=fa2d9c55c44c0e3a7e7954ed757422aedb2fb4d5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/device-identity.state-dir.test.ts	KEEP	prior-exact-overlay; base=3d32cecb41e302c0c217714a334b83279aa9647a; source=08c3f3ab4e1293367a13378b18f6f158738b5b96; frozen=3d32cecb41e302c0c217714a334b83279aa9647a; candidate=08c3f3ab4e1293367a13378b18f6f158738b5b96	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/infra/device-identity.test.ts	KEEP	prior-exact-overlay; base=0ae5a7e9f3b6758afe79cef4bcdfedd42314fd1d; source=f32095bfd37a0ae2ae2e0bb97147aecf14a49d89; frozen=0ae5a7e9f3b6758afe79cef4bcdfedd42314fd1d; candidate=f32095bfd37a0ae2ae2e0bb97147aecf14a49d89	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/infra/diagnostic-trace-context.ts	KEEP	prior-exact-overlay; base=a4777399f3fc822bd5e738bf487d02589f992db9; source=5098dda624b3ff7a69fb510cbeb6863ada0c768e; frozen=a4777399f3fc822bd5e738bf487d02589f992db9; candidate=5098dda624b3ff7a69fb510cbeb6863ada0c768e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=53
src/infra/exec-authorization-render.ts	KEEP	prior-exact-overlay; base=28424d17ee6379d88e75c9721962e1800ca05a5b; source=e0cda3db20aade86f8314543051e983304da9f5f; frozen=28424d17ee6379d88e75c9721962e1800ca05a5b; candidate=e0cda3db20aade86f8314543051e983304da9f5f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/infra/gateway-lock.state-dir.test.ts	KEEP	prior-exact-overlay; base=912e73847542d01bea44d70344f49dc804dc094b; source=d35ccc80dc5f03208d7223e00ae49cc261390fae; frozen=912e73847542d01bea44d70344f49dc804dc094b; candidate=d35ccc80dc5f03208d7223e00ae49cc261390fae	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
